image_path,crop,disease,label,severity,for_severity_label
datasets\Tomato_Healthy\17b48132-9a1d-45e5-9000-30ebd7248273___RS_HL 0385.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\17cffb66-bb7f-433c-88b4-442c1f4e8cb4___RS_HL 9708.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\185440e0-ca0a-4cd6-aba7-d03fae21552f___RS_HL 0141.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\188107b9-d61f-4084-94da-4d5f8d9eedc1___RS_HL 0553.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\18fa622c-8257-479a-9c81-7a6fe9a3a41b___GH_HL Leaf 428.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\18fa8f7f-ef94-4a3b-9c79-5f4362323134___RS_HL 9977.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\190a6af7-d7b1-4265-b05b-c126a7962c93___GH_HL Leaf 408.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\196e5fd8-8b4e-4a45-9db7-ae59c877e9a7___GH_HL Leaf 284.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\1971e05b-fc5e-40c1-a4ff-c6a4c746693f___GH_HL Leaf 237.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\19787f8b-a78e-4cf2-8fb2-3aae59b20c47___RS_HL 0456.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\199f4f32-6e91-4031-b861-bac1abe3452a___RS_HL 9763.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\19e31197-5f6d-4925-975c-884bd4a94bfe___RS_HL 0291.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\1a02fa87-a194-482e-b4ac-8dec2064d793___RS_HL 0022.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\1a0a5292-5e63-4afa-8611-38eef316f1e9___GH_HL Leaf 477.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\1a0b9a32-3993-44e4-879f-338cd6e45a09___GH_HL Leaf 178.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\1a0c4408-634e-4bd5-948d-e73ca5572976___RS_HL 0146.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\1a308834-fdd7-4121-ae03-5736d8d52e26___RS_HL 9689.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\1a393116-cbd1-4e3f-acfc-563e96ae1e80___RS_HL 0268.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\1a939012-5b9b-4dfa-aeda-ba97ec857903___GH_HL Leaf 278.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\1a972145-610d-4efe-96e7-e0253c4ece4a___GH_HL Leaf 237.1.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\1ad550a2-113e-440c-919d-85dff2f4de38___RS_HL 0331.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\1ae5cf7c-f03a-4591-93e9-61d9784763e0___RS_HL 0043.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\1af0bfe1-4bcf-4b8b-be66-5d0953eb647e___GH_HL Leaf 482.2.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\1b150c8d-ab5d-43b5-a61d-c3fb3a8ffd54___GH_HL Leaf 321.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\1b477a6a-aa09-4c12-ad17-fbbc08cd76da___GH_HL Leaf 386.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\1b6ac535-3a40-40c7-a626-d11181dfb5a4___GH_HL Leaf 304.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\1b855a60-d30c-4ed9-8f25-cffe523b436b___GH_HL Leaf 249.1.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\1b966d62-d5c3-4a67-ba36-b67d873ccfdf___GH_HL Leaf 440.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\1bd9f661-9b9c-4faf-80ab-86a8a64a8bc2___RS_HL 0271.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\1bfeed83-f119-46cd-b806-0e17e1dae136___RS_HL 0017.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\1c092a12-ed60-42c8-86b4-0427db78a5d3___RS_HL 0076.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\1ca23194-53c1-44a9-973a-39aa073f4a33___RS_HL 0058.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\1ca3c77d-13d8-43cc-929f-9c3a79e5dd1b___RS_HL 0250.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\1cb9d4d1-280b-479c-95a9-01f71acf70bc___RS_HL 0641.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\1d024f2a-0ceb-4560-81fc-1114e6341f02___RS_HL 0431.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\1d1017be-8cd6-4967-894b-1b9fb89d7d6e___RS_HL 0270.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\1d10291e-a1ce-4309-b6a4-d034319e3875___GH_HL Leaf 251.1.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\1d1221b5-1a59-43bb-a616-8f7a404785b6___RS_HL 0451.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\1d31b822-7933-4801-a18c-657b8af377d6___RS_HL 0636.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\1d46ec32-bf0a-4d44-a149-c6fc12920d57___RS_HL 0060.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\1d598eb4-b055-4c4c-8b7e-b60990804957___RS_HL 9838.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\1d8bb370-3c10-4806-b2ff-1621e21355ba___RS_HL 9882.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\1dae303e-6545-4c87-8c95-8805108f5282___RS_HL 0437.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\1ddf5950-e27f-4928-8f4e-33242953e306___RS_HL 0181.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\1dfb5aeb-8d00-4672-9755-5da982758453___RS_HL 9987.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\1dffd343-4634-4b33-95f4-eecc755aec8f___GH_HL Leaf 168.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\1e1aa3d8-d12f-47e1-b316-b8656ab3f2b6___RS_HL 0075.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\1e4aef32-09c5-4af8-8948-dc86bd8ef2e7___GH_HL Leaf 215.1.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\1e5e6f9d-6d14-4ea7-9c36-c6a559e567d7___RS_HL 9780.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\1e8c2c4d-e787-45ff-87ac-56484ac8d3d4___GH_HL Leaf 472.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\1ebf9add-aa7f-4a84-adbf-67f700f918bc___GH_HL Leaf 437.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\1f43d81a-6889-4613-a727-f92a75cf9861___RS_HL 0297.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\1f763a4e-3f17-44c1-be1b-a8752d2b93a1___RS_HL 9830.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\1fa569d8-45ba-4633-b66d-3fdb07ed523e___RS_HL 0533.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\1fee5d1d-ab19-43ed-bef2-9547bbd1fdc9___RS_HL 0137.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\20024ad7-62d7-492c-aa7c-5a139a9a2aff___GH_HL Leaf 416.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\20249fbb-29c5-40fb-985e-5a0b9f0e67b1___RS_HL 0117.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\202825fe-3d0b-4c86-aea3-15604e2efed4___RS_HL 9694.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\203dd699-5df7-4f6d-ad63-d1557033f04a___RS_HL 9788.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\20b835ac-a3bb-48ce-bb0d-5eb9a0d6ca56___RS_HL 9772.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\20d3ba25-f161-4ede-a42a-7a3020ebda3d___RS_HL 0124.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\20d823a4-0be3-4b8a-acdc-6efd1236e7f0___GH_HL Leaf 254.2.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\20dd3c49-88a2-4317-a5ec-d2066d8d815e___RS_HL 0125.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\21d294dd-0c03-457d-a02d-1243bdf0ff4f___RS_HL 9887.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\21f1c16d-2d7f-44e6-a2e4-7d830dfbfda3___RS_HL 9996.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\221b0575-215a-430d-a728-60020b7ad160___GH_HL Leaf 340.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\22356f83-9bb2-4b42-9283-bbf8e0dffba0___RS_HL 0430.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\223cb57a-b9b7-4c9a-b03e-701a8548ff4d___GH_HL Leaf 248.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\225003c5-d8a1-48ce-b315-42df4b99c51a___RS_HL 0464.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\22c48f3b-b49d-48b1-977e-e81d47c0f951___RS_HL 0369.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\22e6625c-8075-428b-8356-fc6a97660efc___GH_HL Leaf 444.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\22e8c73b-41bf-4974-a244-d79730bcc5b1___RS_HL 0628.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\22ebd26e-0388-4b07-8f48-bffb1680f350___RS_HL 9826.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\23467438-6237-4b34-acde-80a3129e4b5d___GH_HL Leaf 187.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\236971d6-725b-4685-9336-550dd522d62a___RS_HL 0640.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\23726cb5-c36a-4016-aa3b-e60e32a0d9ec___RS_HL 9717.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\237ec7d7-d96f-434d-8a94-250ec92c8e86___RS_HL 0457.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\23a4712e-8805-43f7-9ae4-655d1c4799b0___RS_HL 0619.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\23ffcd05-2b2a-48d2-a694-5c292e910b66___RS_HL 9842.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\24069ab0-7106-40d0-bdca-e462a49d34dd___RS_HL 0267.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\240a9583-9e6a-446d-8850-62bc23312ce9___GH_HL Leaf 312.4.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\24336aa8-a0ad-404e-9669-3661d9920aec___GH_HL Leaf 435.1.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\247e79d6-1874-4ce4-a777-a03a4f94edbf___GH_HL Leaf 211.1.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\249797c6-648f-4df5-ab87-a0b82eb08801___GH_HL Leaf 495.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\24b7c39d-53c6-4a71-8dc0-83dff1a877d0___RS_HL 0465.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\24fe1921-3196-4125-8f96-d68edef32487___RS_HL 0109.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\2503cc16-ff09-4437-9d4b-4316e2c32764___GH_HL Leaf 235.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\25080b1c-6c0f-4b11-bb31-b5cfb2429395___GH_HL Leaf 238.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\256a65aa-690c-4e03-b426-21e84bb9b6dd___GH_HL Leaf 477.1.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\25cac927-fd33-4890-9948-8aa1e9a7af52___GH_HL Leaf 293.1.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\2605218e-e8bf-43d8-8b00-52058e9f0f25___RS_HL 9893.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\264a08a7-74a4-4492-aff1-8a3ab8b35c46___GH_HL Leaf 314.1.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\267fd403-bea5-4a99-ae97-ea1c272623a1___GH_HL Leaf 440.1.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\271be296-4c0b-4817-a44b-cc9611d3f519___GH_HL Leaf 182.1.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\273f3e74-dbdc-40bc-8507-3bdd3ce24134___RS_HL 0149.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\275d05cf-89de-45bc-9928-ac6f242c9dd7___RS_HL 0572.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\2763797b-4786-41ef-8ff1-73b088f9973c___GH_HL Leaf 231.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\27bda660-1691-4763-a125-824f521587d9___RS_HL 0305.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\27c1515c-743f-4f4d-8342-fbe3cee29e7e___RS_HL 0344.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\27ed6a35-3fb7-4d57-9cb4-b368c1f4f6eb___RS_HL 9665.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\28200010-ba2b-41f7-9dff-94d86019488e___GH_HL Leaf 366.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\283a4ff6-4a72-498d-b5fc-df970b8b4b83___RS_HL 9643.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\285e95b9-fe77-43a7-85ab-5ef37ae162f8___RS_HL 0047.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\28e62e2d-8aba-48df-9eff-3d70a5b7775d___RS_HL 9870.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\291a778d-bfbd-450e-98a8-d8276a9a5cf2___GH_HL Leaf 486.1.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\29265f8d-86ff-4de1-b1ad-e33a64b189dc___RS_HL 0264.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\29289230-4809-46cd-ba98-77af06af3f32___RS_HL 9651.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\293dddf9-f5e5-42de-ab68-f1cad0f69a43___GH_HL Leaf 232.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\2956235c-12ff-403f-be91-60868a42ad3e___RS_HL 9849.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\2969446c-455d-4ad3-a0f4-25786dca0841___RS_HL 9793.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\2996b910-fc94-43ef-99b3-efc0ae494872___RS_HL 0410.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\29d9f827-5e61-4b9b-acba-db0e7ce2016d___GH_HL Leaf 480.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\29ff6f63-9b09-4833-8d76-00af9c7b6495___GH_HL Leaf 320.2.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\2a089ff8-0fcf-4b18-b746-f997e3b18065___GH_HL Leaf 456.1.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\2a0d08cc-91b5-436b-abe4-31835c5f470b___RS_HL 0396.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\2a11ceb9-41c9-4f2e-bed9-ef1c1c7d479b___RS_HL 0371.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\2a1dd125-ece3-499f-a24b-1d00dbcc3184___GH_HL Leaf 227.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\2a7e1698-9747-40e6-994e-5d4dc1d2b239___RS_HL 0279.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\2a859068-5042-4f74-82ac-29339c760cbb___GH_HL Leaf 436.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\2a8f7c7a-fbd4-4669-90eb-61ee118db2a7___RS_HL 0126.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\2a99d5af-218f-4332-a8ce-505301abdbfe___RS_HL 9693.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\2aeb668a-251a-4f68-b52f-aadeb3376d55___RS_HL 9744.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\2b03b88c-5299-4c2c-8e7f-c40fbd98e145___RS_HL 0104.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\2b14b93f-0664-4b7f-93fa-b7d3df03dc06___GH_HL Leaf 508.1.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\2b1cbc53-a62b-4daf-b233-8fc1d8d8c099___RS_HL 0296.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\2b21cbfc-9c23-42fb-984c-9439fa891a4c___RS_HL 9637.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\2b37cb9f-75c0-4e26-b82a-053525aa3d2d___RS_HL 9989.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\2b4ab56e-4afa-4b0f-910a-3270e90c707c___RS_HL 0035.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\2b50c7a7-e22e-4103-9e23-909377ab00e3___RS_HL 0193.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\2b6c6705-59ce-4afe-8ad1-62a367ea10e0___RS_HL 9994.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\2b815107-e4d1-4f97-b8eb-72a06b2198f3___RS_HL 0399.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\2b8306e4-7898-4f27-b659-b0061c4c3832___RS_HL 0440.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\2b91175f-d3de-47dd-b386-5fd639e8b531___RS_HL 0216.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\2bc7f6c3-7765-4ab0-926b-57fc918bfbf0___GH_HL Leaf 305.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\2bce59d3-c971-46da-8bb5-bc36b712e208___GH_HL Leaf 257.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\2bd08574-9555-42a5-93b1-7fab8f9f8786___GH_HL Leaf 475.2.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\2c22b17b-e914-453a-a379-15b29fe294b0___RS_HL 9720.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\2c741e7d-d03b-4903-8e42-1e43f5ad7286___RS_HL 0131.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\2d02a0d6-0734-4ac7-957f-44f2a011fdc3___RS_HL 0375.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\2d4db3f7-a768-4a27-832c-fc72496e79b4___GH_HL Leaf 446.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\2d66100e-9a61-412b-95da-2b852de7a447___RS_HL 9950.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\2d6ecece-b67e-42f1-924b-3a5dbd95d5ef___RS_HL 0282.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\2d9352d7-2509-40a1-be35-01404448266c___RS_HL 9805.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\2da51b05-179d-4072-9ac9-f6985c7a494c___RS_HL 0444.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\2db5d3de-824c-4e62-9db1-e271d13ea27e___GH_HL Leaf 273.1.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\2de3b39c-9fbd-4e94-b9e4-3f97dac9c34d___GH_HL Leaf 286.1.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\2df73051-0fdf-4ed5-a626-205e245ad8c7___GH_HL Leaf 233.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\2e0a7517-332f-4799-a083-5d393172909a___RS_HL 0612.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\2e485f1d-5aa5-4d56-8733-9625ed4d000c___GH_HL Leaf 344.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\2e4b9ef4-4ee8-4a50-aac0-de7c001f36d4___GH_HL Leaf 288.1.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\2e875abf-377c-4663-a406-e02984215fa6___RS_HL 0499.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\2e96661f-a313-4deb-bf32-1eacbc10c48d___GH_HL Leaf 424.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\2e97e18f-8ae2-4d5d-b7fb-64baeead1ed4___GH_HL Leaf 221.1.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\2ea87b73-a52b-4a4c-938f-4ce06335d171___GH_HL Leaf 177.1.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\2eb4a2fa-d41e-47f1-9e3f-e49035c5b24a___RS_HL 9995.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\2ec18b22-c51c-456b-bf94-d5f3d282fb6c___RS_HL 0179.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\2ee6d2c6-a766-422c-a710-e89582d8155e___GH_HL Leaf 470.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\2f07c3a8-90db-4d61-b8e3-55b3c016c510___GH_HL Leaf 382.1.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\2f9e1c60-06fc-41e9-af7d-a91c4a5e9f3d___GH_HL Leaf 504.1.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\2fb5c266-b7ec-4b31-91b4-3f2dc9b0cdcb___RS_HL 0147.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\2fd78b0f-a307-4824-9e6c-ff4a3f27e3c8___GH_HL Leaf 403.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\3005a6ed-8ede-4bc5-ab3c-a54f87c45716___GH_HL Leaf 353.1.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\303db099-b4e0-4c12-801d-cf501857075a___RS_HL 9942.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\30c8f7b8-e0cf-4cfb-b7fe-e2b75ce22789___GH_HL Leaf 333.1.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\310d6f93-5075-44a2-80e4-57463adff105___GH_HL Leaf 449.1.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\3169aa41-66a8-4f36-ab6e-a5664f5b1839___RS_HL 0471.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\316e62fa-d8a8-4451-80a8-a546c8c43511___RS_HL 9633.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\3181ca61-aaa0-4263-a141-2760d164f84b___GH_HL Leaf 189.1.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\31dd192f-dcf8-4f89-9890-7bd22653f823___RS_HL 0052.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\31e077d4-97f5-4e4c-8b76-e2ccbf52ed2d___RS_HL 0460.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\31e58e07-386c-4915-aa37-8ce39ee29ce9___RS_HL 9949.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\31e8eab6-d639-4055-a2ff-432955ef263b___RS_HL 9753.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\3200dbab-2da4-49c9-bd74-34d67e763b22___RS_HL 0562.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\3211fc4b-c216-46c3-9db7-b340684066b2___RS_HL 0360.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\3247a6d7-a473-414f-af51-2d8de917ee82___RS_HL 9622.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\32622151-b281-4603-9d7f-cf5df8201e4c___GH_HL Leaf 171.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\3280ef48-8260-4a34-8e37-e079b74ed160___RS_HL 0392.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\32a852af-ca60-4235-806a-21940281ed8b___RS_HL 0625.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\32beeb9a-49d5-4ffe-bee0-216779e4306e___RS_HL 0327.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\32de8c50-e831-456a-b46b-352a58c129cc___RS_HL 0007.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\33232143-89a5-4226-b667-9f2a6b17ca5b___RS_HL 9918.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\3367a9a6-6841-45db-bfa9-9b7b9fed0fa2___GH_HL Leaf 421.1.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\337e35e3-7b0d-4760-a1f6-c26c7db90a0b___GH_HL Leaf 425.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\338994aa-89ca-4fa5-80ea-9efc94093280___RS_HL 0194.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\33936d1f-7074-49d2-9b3e-3964972fc636___RS_HL 0119.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\33a75eb9-0745-4159-8c6e-3c4e4e418992___RS_HL 9767.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\347987eb-9aee-49c7-a8c9-346d18ee7227___GH_HL Leaf 229.1.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\3483a0b2-f04c-429f-a10e-f7f33ba5be6e___RS_HL 0439.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\34a5aaa7-f50f-4b19-8a92-78ad697f6865___GH_HL Leaf 407.1.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\34c81c57-e1fa-49dd-a49d-34fe8b2385fe___GH_HL Leaf 466.1.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\3574c8fc-19bd-4163-adc8-c36276fff0fb___GH_HL Leaf 362.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\35f9364b-1ec2-42ee-99f4-3cdeda433f92___RS_HL 9778.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\362f6311-e53a-4c35-80b4-8f865b662bd0___RS_HL 9649.JPG,tomato,healthy,0,0.0,0
datasets\Tomato_Healthy\36d4756b-afff-40cb-ac7f-598eda5269b9___RS_HL 9711.JPG,tomato,healthy,0,0.0,0
